DateTime	Temperature	Illumination	Cage
2020-03-14 22:02:16	27	0	2
2020-03-14 22:03:16	266	0	1
2020-03-14 22:03:16	27	0	2
2020-03-14 22:04:16	266	0	1
2020-03-14 22:04:16	27	0	2
2020-03-14 22:05:16	27	0	1
2020-03-14 22:05:16	27	0	2
2020-03-14 22:06:16	266	0	1
2020-03-14 22:06:16	27	0	2
2020-03-14 22:07:16	27	0	1
2020-03-14 22:07:16	27	0	2
2020-03-14 22:08:16	266	0	1
2020-03-14 22:08:16	27	0	2
2020-03-14 22:09:16	27	0	1
2020-03-14 22:09:16	27	0	2
2020-03-14 22:10:16	27	0	1
2020-03-14 22:10:16	27	0	2
2020-03-14 22:11:16	266	0	1
2020-03-14 22:11:16	27	0	2
2020-03-14 22:12:16	266	0	1
2020-03-14 22:12:16	27	0	2
2020-03-14 22:13:16	266	0	1
2020-03-14 22:13:16	27	0	2
2020-03-14 22:14:16	27	0	1
2020-03-14 22:14:16	27	0	2
2020-03-14 22:15:16	266	0	1
2020-03-14 22:15:16	27	0	2
2020-03-14 22:16:16	266	0	1
2020-03-14 22:16:16	27	0	2
2020-03-14 22:17:16	266	0	1
2020-03-14 22:17:16	27	0	2
2020-03-14 22:18:16	266	0	1
2020-03-14 22:18:16	27	0	2
2020-03-14 22:19:16	27	0	1
2020-03-14 22:19:16	27	0	2
2020-03-14 22:20:16	266	0	1
2020-03-14 22:20:16	27	0	2
2020-03-14 22:21:16	27	0	1
2020-03-14 22:21:16	27	0	2
2020-03-14 22:22:16	266	0	1
2020-03-14 22:22:16	27	0	2
2020-03-14 22:23:16	27	0	1
2020-03-14 22:23:16	27	0	2
2020-03-14 22:24:16	27	0	1
2020-03-14 22:24:16	27	0	2
2020-03-14 22:25:16	266	0	1
2020-03-14 22:25:16	27	0	2
2020-03-14 22:26:16	266	0	1
2020-03-14 22:26:16	27	0	2
2020-03-14 22:27:16	266	0	1
2020-03-14 22:27:16	27	0	2
2020-03-14 22:28:16	266	0	1
2020-03-14 22:28:16	27	0	2
2020-03-14 22:29:16	266	0	1
2020-03-14 22:29:16	27	0	2
2020-03-14 22:30:16	266	0	1
2020-03-14 22:30:16	27	0	2
2020-03-14 22:31:16	266	0	1
2020-03-14 22:31:16	27	0	2
2020-03-14 22:32:16	266	0	1
2020-03-14 22:32:16	27	0	2
2020-03-14 22:33:16	266	0	1
2020-03-14 22:33:16	27	0	2
2020-03-14 22:34:16	266	0	1
2020-03-14 22:34:16	27	0	2
2020-03-14 22:35:16	266	0	1
2020-03-14 22:35:16	27	0	2
2020-03-14 22:36:16	266	0	1
2020-03-14 22:36:16	27	0	2
2020-03-14 22:37:16	27	0	1
2020-03-14 22:37:16	27	0	2
2020-03-14 22:38:16	266	0	1
2020-03-14 22:38:16	27	0	2
2020-03-14 22:39:16	266	0	1
2020-03-14 22:39:16	27	0	2
2020-03-14 22:40:16	266	0	1
2020-03-14 22:40:16	27	0	2
2020-03-14 22:41:16	266	0	1
2020-03-14 22:41:16	27	0	2
2020-03-14 22:42:16	266	0	1
2020-03-14 22:42:16	27	0	2
2020-03-14 22:43:16	27	0	1
2020-03-14 22:43:16	27	0	2
2020-03-14 22:44:16	27	0	2
2020-03-14 22:44:16	266	0	1
2020-03-14 22:45:16	266	0	1
2020-03-14 22:45:16	27	0	2
2020-03-14 22:46:16	266	0	1
2020-03-14 22:46:16	27	0	2
2020-03-14 22:47:16	27	0	1
2020-03-14 22:47:16	27	0	2
2020-03-14 22:48:16	27	0	1
2020-03-14 22:48:16	27	0	2
2020-03-14 22:49:16	27	0	1
2020-03-14 22:49:16	27	0	2
2020-03-14 22:50:16	27	0	1
2020-03-14 22:50:16	27	0	2
