VisitID	NosepokeOrder	Animal	Tag	Sex	Group	Cage	Corner	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickDuration	LickContactTime	StartDate	StartTime	StartTimecode	EndDate	EndTime	EndTimecode	NosepokeDuration	LickStartTime
9618	4722	2	1045-0438	900200000067270	Unknown	Default	2	1	2	Correct	0	0	0	22	3.1931827	1.036	2020-03-17	00:33:33.058	31069.069	2020-03-17	00:33:37.429	31073.44	4.371	2020-03-17 00:33:33.760
9619	4722	3	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	00:33:39.884	31075.895	2020-03-17	00:33:40.283	31076.294	0.399	
9620	4722	4	1045-0438	900200000067270	Unknown	Default	2	1	2	Correct	0	0	0	0	0	0	2020-03-17	00:33:46.835	31082.846	2020-03-17	00:33:47.034	31083.045	0.199	
9621	4722	5	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	00:33:50.413	31086.424	2020-03-17	00:33:50.484	31086.495	0.071	
9622	4732	0	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	00:34:19.743	31115.754	2020-03-17	00:34:20.199	31116.21	0.456	
9623	4732	1	1045-0438	900200000067270	Unknown	Default	2	4	8	Incorrect	1	0	0	0	0	0	2020-03-17	00:34:22.043	31118.054	2020-03-17	00:34:22.453	31118.464	0.41	
9624	4732	2	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	00:34:43.014	31139.025	2020-03-17	00:34:43.511	31139.522	0.497	
9625	4732	3	1045-0438	900200000067270	Unknown	Default	2	4	8	Incorrect	1	0	0	0	0	0	2020-03-17	00:34:49.033	31145.044	2020-03-17	00:34:49.729	31145.74	0.696	
9626	4732	4	1045-0438	900200000067270	Unknown	Default	2	4	8	Incorrect	1	0	0	0	0	0	2020-03-17	00:34:49.743	31145.754	2020-03-17	00:34:49.771	31145.782	0.028	
9627	4732	5	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	00:34:54.344	31150.355	2020-03-17	00:34:55.267	31151.278	0.923	
9628	4732	6	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	00:35:09.948	31165.959	2020-03-17	00:35:10.360	31166.371	0.412	
9629	4732	7	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	00:35:31.584	31187.595	2020-03-17	00:35:31.636	31187.647	0.052	
9630	4732	8	1045-0438	900200000067270	Unknown	Default	2	4	8	Incorrect	1	0	0	0	0	0	2020-03-17	00:35:32.235	31188.246	2020-03-17	00:35:32.278	31188.289	0.043	
9631	4819	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	00:41:53.514	31569.525	2020-03-17	00:41:53.606	31569.617	0.092	
9632	4819	1	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	30	4.1132352	1.218	2020-03-17	00:41:53.641	31569.652	2020-03-17	00:41:58.709	31574.72	5.068	2020-03-17 00:41:54.244
9633	4819	2	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	00:42:02.976	31578.987	2020-03-17	00:42:03.232	31579.243	0.256	
9634	4923	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	57	8.5224874	2.464	2020-03-17	00:51:33.747	32149.758	2020-03-17	00:51:44.295	32160.306	10.548	2020-03-17 00:51:34.488
9635	4929	0	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	00:52:07.679	32183.69	2020-03-17	00:52:08.163	32184.174	0.484	
9636	4930	0	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	00:52:19.984	32195.995	2020-03-17	00:52:20.126	32196.137	0.142	
9637	4933	0	1045-0438	900200000067270	Unknown	Default	2	2	4	Incorrect	1	0	0	0	0	0	2020-03-17	00:52:43.901	32219.912	2020-03-17	00:52:44.169	32220.18	0.268	
9638	4936	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	48	7.290417	2.086	2020-03-17	00:52:46.633	32222.644	2020-03-17	00:52:55.232	32231.243	8.599	2020-03-17 00:52:47.359
9639	4936	1	1045-0438	900200000067270	Unknown	Default	2	1	2	Correct	0	0	0	12	1.6770959	0.462	2020-03-17	00:53:01.131	32237.142	2020-03-17	00:53:04.099	32240.11	2.968	2020-03-17 00:53:02.330
9640	4936	2	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	00:53:05.702	32241.713	2020-03-17	00:53:06.453	32242.464	0.751	
9641	4941	0	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	00:53:17.119	32253.13	2020-03-17	00:53:17.295	32253.306	0.176	
9642	4941	1	1045-0438	900200000067270	Unknown	Default	2	4	8	Incorrect	1	0	0	0	0	0	2020-03-17	00:53:26.645	32262.656	2020-03-17	00:53:26.914	32262.925	0.269	
9643	5041	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	53	7.6504376	2.394	2020-03-17	01:03:08.708	32844.719	2020-03-17	01:03:17.449	32853.46	8.741	2020-03-17 01:03:09.450
9644	5122	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	51	7.8394486	2.366	2020-03-17	01:11:06.206	33322.217	2020-03-17	01:11:15.614	33331.625	9.408	2020-03-17 01:11:06.890
9645	5166	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	01:17:03.495	33679.506	2020-03-17	01:17:03.500	33679.511	0.005	
9646	5166	1	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	48	7.6394372	2.142	2020-03-17	01:17:03.585	33679.596	2020-03-17	01:17:13.048	33689.059	9.463	2020-03-17 01:17:04.268
9647	5183	0	1045-0438	900200000067270	Unknown	Default	2	2	3	Incorrect	1	0	0	0	0	0	2020-03-17	01:21:25.859	33941.87	2020-03-17	01:21:26.217	33942.228	0.358	
9648	5183	1	1045-0438	900200000067270	Unknown	Default	2	2	4	Incorrect	1	0	0	0	0	0	2020-03-17	01:21:28.430	33944.441	2020-03-17	01:21:29.011	33945.022	0.581	
9649	5183	2	1045-0438	900200000067270	Unknown	Default	2	2	4	Incorrect	1	0	0	0	0	0	2020-03-17	01:21:35.767	33951.778	2020-03-17	01:21:35.966	33951.977	0.199	
9650	5230	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	52	7.8424483	2.45	2020-03-17	01:28:19.989	34356	2020-03-17	01:28:29.116	34365.127	9.127	2020-03-17 01:28:20.758
9651	5285	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	21	3.9332249	0.994	2020-03-17	01:34:15.993	34712.004	2020-03-17	01:34:21.018	34717.029	5.025	2020-03-17 01:34:16.719
9652	5296	0	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	01:35:13.708	34769.719	2020-03-17	01:35:15.297	34771.308	1.589	
9653	5296	1	1045-0438	900200000067270	Unknown	Default	2	3	5	Correct	0	0	0	0	0	0	2020-03-17	01:35:17.923	34773.934	2020-03-17	01:35:17.979	34773.99	0.056	
9654	5296	2	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	01:35:18.586	34774.597	2020-03-17	01:35:18.649	34774.66	0.063	
9655	5315	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	48	7.2214131	2.044	2020-03-17	01:38:49.886	34985.897	2020-03-17	01:38:59.370	34995.381	9.484	2020-03-17 01:38:50.626
9656	5354	0	1045-0438	900200000067270	Unknown	Default	2	4	8	Incorrect	1	0	0	0	0	0	2020-03-17	01:45:43.839	35399.85	2020-03-17	01:45:44.066	35400.077	0.227	
9657	5354	1	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	01:45:44.877	35400.888	2020-03-17	01:45:44.920	35400.931	0.043	
9658	5362	0	1045-0438	900200000067270	Unknown	Default	2	2	4	Incorrect	1	0	0	0	0	0	2020-03-17	01:46:58.530	35474.541	2020-03-17	01:46:58.928	35474.939	0.398	
9659	5362	1	1045-0438	900200000067270	Unknown	Default	2	2	3	Incorrect	1	0	0	0	0	0	2020-03-17	01:47:03.032	35479.043	2020-03-17	01:47:03.088	35479.099	0.056	
9660	5363	0	1045-0438	900200000067270	Unknown	Default	2	1	2	Correct	0	0	0	53	7.8574493	2.225	2020-03-17	01:47:16.143	35492.154	2020-03-17	01:47:26.358	35502.369	10.215	2020-03-17 01:47:17.327
9661	5363	1	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	13	1.8691068	0.588	2020-03-17	01:47:29.070	35505.081	2020-03-17	01:47:32.589	35508.6	3.519	2020-03-17 01:47:29.754
9662	5363	2	1045-0438	900200000067270	Unknown	Default	2	1	2	Correct	0	0	0	0	0	0	2020-03-17	01:47:50.351	35526.362	2020-03-17	01:47:52.095	35528.106	1.744	
9663	5363	3	1045-0438	900200000067270	Unknown	Default	2	1	2	Correct	0	0	0	0	0	0	2020-03-17	01:47:52.578	35528.589	2020-03-17	01:47:53.188	35529.199	0.61	
9664	5363	4	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	01:47:56.341	35532.352	2020-03-17	01:47:56.682	35532.693	0.341	
9665	5363	5	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	01:47:57.575	35533.586	2020-03-17	01:47:57.987	35533.998	0.412	
9666	5398	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	37	5.0882911	1.666	2020-03-17	01:53:23.298	35859.309	2020-03-17	01:53:29.238	35865.249	5.94	2020-03-17 01:53:23.982
9667	5408	0	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	01:54:43.208	35939.219	2020-03-17	01:54:43.718	35939.729	0.51	
9668	5411	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	01:55:15.516	35971.527	2020-03-17	01:55:15.572	35971.583	0.056	
9669	5411	1	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	50	6.9873996	2.282	2020-03-17	01:55:15.672	35971.683	2020-03-17	01:55:23.476	35979.487	7.804	2020-03-17 01:55:16.270
9670	5464	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	60	8.6954975	2.646	2020-03-17	02:01:19.761	36335.772	2020-03-17	02:01:29.565	36345.576	9.804	2020-03-17 02:01:20.458
9671	5464	1	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	02:01:32.047	36348.058	2020-03-17	02:01:32.275	36348.286	0.228	
9672	5464	2	1045-0438	900200000067270	Unknown	Default	2	1	2	Correct	0	0	0	0	0	0	2020-03-17	02:01:37.083	36353.094	2020-03-17	02:01:37.990	36354.001	0.907	
9673	5469	0	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	02:01:53.517	36369.528	2020-03-17	02:01:53.744	36369.755	0.227	
9674	5469	1	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	02:01:55.390	36371.401	2020-03-17	02:01:56.781	36372.792	1.391	
9675	5469	2	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	02:01:56.894	36372.905	2020-03-17	02:01:57.135	36373.146	0.241	
9676	5471	0	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	02:02:00.041	36376.052	2020-03-17	02:02:00.396	36376.407	0.355	
9677	5471	1	1045-0438	900200000067270	Unknown	Default	2	4	8	Incorrect	1	0	0	0	0	0	2020-03-17	02:02:00.919	36376.93	2020-03-17	02:02:00.954	36376.965	0.035	
9678	5471	2	1045-0438	900200000067270	Unknown	Default	2	4	8	Incorrect	1	0	0	0	0	0	2020-03-17	02:02:03.219	36379.23	2020-03-17	02:02:03.561	36379.572	0.342	
9679	5471	3	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	02:02:08.999	36385.01	2020-03-17	02:02:09.184	36385.195	0.185	
9680	5471	4	1045-0438	900200000067270	Unknown	Default	2	4	8	Incorrect	1	0	0	0	0	0	2020-03-17	02:02:13.456	36389.467	2020-03-17	02:02:13.556	36389.567	0.1	
9681	5475	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	32	4.8832794	1.358	2020-03-17	02:02:29.128	36405.139	2020-03-17	02:02:35.357	36411.368	6.229	2020-03-17 02:02:29.882
9682	5475	1	1045-0438	900200000067270	Unknown	Default	2	1	2	Correct	0	0	0	0	0	0	2020-03-17	02:02:38.093	36414.104	2020-03-17	02:02:38.519	36414.53	0.426	
9683	5475	2	1045-0438	900200000067270	Unknown	Default	2	1	2	Correct	0	0	0	0	0	0	2020-03-17	02:02:44.409	36420.42	2020-03-17	02:02:45.248	36421.259	0.839	
9684	5553	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	42	6.5453745	1.946	2020-03-17	02:14:26.025	37122.036	2020-03-17	02:14:34.370	37130.381	8.345	2020-03-17 02:14:26.710
9685	5781	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	35	5.9963429	1.708	2020-03-17	03:18:01.105	40937.116	2020-03-17	03:18:09.533	40945.544	8.428	2020-03-17 03:18:02.058
9686	5796	0	1045-0438	900200000067270	Unknown	Default	2	2	3	Incorrect	1	0	0	0	0	0	2020-03-17	03:23:56.469	41292.48	2020-03-17	03:23:56.853	41292.864	0.384	
9687	5799	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	17	2.3271331	0.714	2020-03-17	03:24:01.946	41297.957	2020-03-17	03:24:05.508	41301.519	3.562	2020-03-17 03:24:02.701
9688	5800	0	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	03:24:28.519	41324.53	2020-03-17	03:24:29.031	41325.042	0.512	
9689	5802	0	1045-0438	900200000067270	Unknown	Default	2	3	5	Correct	0	0	0	0	0	0	2020-03-17	03:24:36.812	41332.823	2020-03-17	03:24:37.053	41333.064	0.241	
9690	5813	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	25	3.9232246	1.05	2020-03-17	03:28:11.054	41547.065	2020-03-17	03:28:16.177	41552.188	5.123	2020-03-17 03:28:11.739
9691	5834	0	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	03:33:33.057	41869.068	2020-03-17	03:33:33.100	41869.111	0.043	
9692	5836	0	1045-0438	900200000067270	Unknown	Default	2	4	8	Incorrect	1	0	0	0	0	0	2020-03-17	03:33:35.739	41871.75	2020-03-17	03:33:36.151	41872.162	0.412	
9693	5836	1	1045-0438	900200000067270	Unknown	Default	2	4	8	Incorrect	1	0	0	0	0	0	2020-03-17	03:33:39.487	41875.498	2020-03-17	03:33:39.913	41875.924	0.426	
9694	5846	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	39	5.7053263	1.82	2020-03-17	03:36:08.754	42024.765	2020-03-17	03:36:16.117	42032.128	7.363	2020-03-17 03:36:09.551
9695	5846	1	1045-0438	900200000067270	Unknown	Default	2	1	2	Correct	0	0	0	0	0	0	2020-03-17	03:36:17.206	42033.217	2020-03-17	03:36:17.236	42033.247	0.03	
9696	5846	2	1045-0438	900200000067270	Unknown	Default	2	1	2	Correct	0	0	0	0	0	0	2020-03-17	03:36:17.278	42033.289	2020-03-17	03:36:17.832	42033.843	0.554	
9697	5846	3	1045-0438	900200000067270	Unknown	Default	2	1	2	Correct	0	0	0	0	0	0	2020-03-17	03:36:20.201	42036.212	2020-03-17	03:36:20.244	42036.255	0.043	
9698	5849	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	25	3.5712043	1.218	2020-03-17	03:37:21.172	42097.183	2020-03-17	03:37:25.729	42101.74	4.557	2020-03-17 03:37:22.011
9699	5865	0	1045-0438	900200000067270	Unknown	Default	2	3	5	Correct	0	0	0	0	0	0	2020-03-17	03:41:43.382	42359.393	2020-03-17	03:41:45.182	42361.193	1.8	
9700	5872	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	03:42:11.058	42387.069	2020-03-17	03:42:11.583	42387.594	0.525	
9701	5872	1	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	03:42:12.065	42388.076	2020-03-17	03:42:12.533	42388.544	0.468	
9702	5872	2	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	03:42:13.895	42389.906	2020-03-17	03:42:14.462	42390.473	0.567	
9703	5872	3	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	03:42:14.562	42390.573	2020-03-17	03:42:14.575	42390.586	0.013	
9704	5872	4	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	03:42:14.604	42390.615	2020-03-17	03:42:14.787	42390.798	0.183	
9705	5874	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	57	8.4924859	2.674	2020-03-17	03:42:17.782	42393.793	2020-03-17	03:42:27.856	42403.867	10.074	2020-03-17 03:42:18.523
9706	5874	1	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	03:42:32.496	42408.507	2020-03-17	03:42:32.679	42408.69	0.183	
9707	5874	2	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	03:42:33.403	42409.414	2020-03-17	03:42:33.466	42409.477	0.063	
9708	5899	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	25	3.6112066	1.021	2020-03-17	03:51:39.903	42955.914	2020-03-17	03:51:44.371	42960.382	4.468	2020-03-17 03:51:40.586
9709	5900	0	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	03:51:57.966	42973.977	2020-03-17	03:51:58.364	42974.375	0.398	
9710	5900	1	1045-0438	900200000067270	Unknown	Default	2	4	8	Incorrect	1	0	0	0	0	0	2020-03-17	03:52:02.167	42978.178	2020-03-17	03:52:02.238	42978.249	0.071	
9711	5911	0	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	03:53:55.373	43091.384	2020-03-17	03:53:55.698	43091.709	0.325	
9712	5917	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	31	4.0302305	1.26	2020-03-17	03:54:40.494	43136.505	2020-03-17	03:54:45.580	43141.591	5.086	2020-03-17 03:54:41.178
9713	5917	1	1045-0438	900200000067270	Unknown	Default	2	1	2	Correct	0	0	0	0	0	0	2020-03-17	03:54:48.891	43144.902	2020-03-17	03:54:49.162	43145.173	0.271	
9714	5926	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	21	2.8541632	0.686	2020-03-17	03:58:29.328	43365.339	2020-03-17	03:58:33.442	43369.453	4.114	2020-03-17 03:58:30.238
9715	5950	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	04:03:40.949	43676.96	2020-03-17	04:03:41.418	43677.429	0.469	
9716	5950	1	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	35	4.7332706	1.456	2020-03-17	04:03:41.432	43677.443	2020-03-17	04:03:47.222	43683.233	5.79	2020-03-17 04:03:41.647
9717	5981	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	45	6.1243503	2.086	2020-03-17	04:11:18.757	44134.768	2020-03-17	04:11:25.653	44141.664	6.896	2020-03-17 04:11:19.441
9718	5981	1	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	04:11:27.256	44143.267	2020-03-17	04:11:27.708	44143.719	0.452	
9719	5987	0	1045-0438	900200000067270	Unknown	Default	2	4	8	Incorrect	1	0	0	0	0	0	2020-03-17	04:13:00.922	44236.933	2020-03-17	04:13:01.036	44237.047	0.114	
9720	5987	1	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	04:13:13.447	44249.458	2020-03-17	04:13:13.944	44249.955	0.497	
9721	5992	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	47	7.400423	2.212	2020-03-17	04:14:00.719	44296.73	2020-03-17	04:14:09.501	44305.512	8.782	2020-03-17 04:14:01.459
9722	6151	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	46	6.9673984	2.128	2020-03-17	04:34:54.772	45550.783	2020-03-17	04:35:02.830	45558.841	8.058	2020-03-17 04:34:55.469
9723	6172	0	1045-0438	900200000067270	Unknown	Default	2	2	4	Incorrect	1	0	0	0	0	0	2020-03-17	04:37:38.477	45714.488	2020-03-17	04:37:38.789	45714.8	0.312	
9724	6205	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	33	4.4162526	1.36	2020-03-17	04:40:27.019	45883.03	2020-03-17	04:40:32.592	45888.603	5.573	2020-03-17 04:40:27.764
9725	6257	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	22	3.1241785	0.896	2020-03-17	04:43:29.713	46065.724	2020-03-17	04:43:34.218	46070.229	4.505	2020-03-17 04:43:30.398
9726	6257	1	1045-0438	900200000067270	Unknown	Default	2	1	2	Correct	0	0	0	0	0	0	2020-03-17	04:43:35.315	46071.326	2020-03-17	04:43:35.458	46071.469	0.143	
9727	6341	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	27	3.7222129	1.204	2020-03-17	04:49:22.467	46418.478	2020-03-17	04:49:26.998	46423.009	4.531	2020-03-17 04:49:23.165
9728	6413	0	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	37	5.0522891	1.554	2020-03-17	04:54:29.874	46725.885	2020-03-17	04:54:35.724	46731.735	5.85	2020-03-17 04:54:30.629
9729	6413	1	1045-0438	900200000067270	Unknown	Default	2	1	1	Correct	0	0	0	0	0	0	2020-03-17	04:54:40.161	46736.172	2020-03-17	04:54:40.198	46736.209	0.037	
9730	6419	0	1045-0438	900200000067270	Unknown	Default	2	2	3	Incorrect	1	0	0	0	0	0	2020-03-17	04:54:50.094	46746.105	2020-03-17	04:54:50.435	46746.446	0.341	
9731	6489	0	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	04:59:48.569	47044.58	2020-03-17	04:59:48.597	47044.608	0.028	
9732	6489	1	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	04:59:48.696	47044.707	2020-03-17	04:59:48.810	47044.821	0.114	
9733	6489	2	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	04:59:48.995	47045.006	2020-03-17	04:59:49.435	47045.446	0.44	
9734	6489	3	1045-0438	900200000067270	Unknown	Default	2	4	8	Incorrect	1	0	0	0	0	0	2020-03-17	04:59:50.838	47046.849	2020-03-17	04:59:50.923	47046.934	0.085	
9735	6489	4	1045-0438	900200000067270	Unknown	Default	2	4	8	Incorrect	1	0	0	0	0	0	2020-03-17	05:00:09.522	47065.533	2020-03-17	05:00:09.929	47065.94	0.407	
9736	6489	5	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	05:00:11.114	47067.125	2020-03-17	05:00:11.426	47067.437	0.312	
9737	6489	6	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	05:00:12.406	47068.417	2020-03-17	05:00:12.434	47068.445	0.028	
9738	6489	7	1045-0438	900200000067270	Unknown	Default	2	4	7	Incorrect	1	0	0	0	0	0	2020-03-17	05:00:13.186	47069.197	2020-03-17	05:00:13.300	47069.311	0.114	
9739	6497	0	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	05:00:23.695	47079.706	2020-03-17	05:00:24.742	47080.753	1.047	
9740	6497	1	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	05:00:30.573	47086.584	2020-03-17	05:00:31.371	47087.382	0.798	
9741	6497	2	1045-0438	900200000067270	Unknown	Default	2	3	5	Correct	0	0	0	0	0	0	2020-03-17	05:00:32.779	47088.79	2020-03-17	05:00:32.929	47088.94	0.15	
9742	6497	3	1045-0438	900200000067270	Unknown	Default	2	3	5	Correct	0	0	0	0	0	0	2020-03-17	05:00:33.172	47089.183	2020-03-17	05:00:33.258	47089.269	0.086	
9743	6497	4	1045-0438	900200000067270	Unknown	Default	2	3	5	Correct	0	0	0	0	0	0	2020-03-17	05:00:33.471	47089.482	2020-03-17	05:00:33.570	47089.581	0.099	
9744	6497	5	1045-0438	900200000067270	Unknown	Default	2	3	5	Correct	0	0	0	0	0	0	2020-03-17	05:00:33.641	47089.652	2020-03-17	05:00:33.745	47089.756	0.104	
9745	6497	6	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	05:00:38.690	47094.701	2020-03-17	05:00:38.817	47094.828	0.127	
9746	6497	7	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	05:00:39.058	47095.069	2020-03-17	05:00:39.158	47095.169	0.1	
9747	6497	8	1045-0438	900200000067270	Unknown	Default	2	3	5	Correct	0	0	0	0	0	0	2020-03-17	05:00:35.697	47091.708	2020-03-17	05:00:40.848	47096.859	5.151	
9748	6497	9	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	05:00:39.810	47095.821	2020-03-17	05:00:40.860	47096.871	1.05	
9749	6497	10	1045-0438	900200000067270	Unknown	Default	2	3	5	Correct	0	0	0	0	0	0	2020-03-17	05:00:40.882	47096.893	2020-03-17	05:00:42.621	47098.632	1.739	
9750	6497	11	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	05:00:42.804	47098.815	2020-03-17	05:00:42.840	47098.851	0.036	
9751	6497	12	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	05:00:43.626	47099.637	2020-03-17	05:00:45.013	47101.024	1.387	
9752	6497	13	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	05:00:46.209	47102.22	2020-03-17	05:00:46.818	47102.829	0.609	
9753	6497	14	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	05:00:47.216	47103.227	2020-03-17	05:00:48.563	47104.574	1.347	
9754	6497	15	1045-0438	900200000067270	Unknown	Default	2	3	6	Correct	0	0	0	0	0	0	2020-03-17	05:00:48.620	47104.631	2020-03-17	05:00:49.457	47105.468	0.837	
