DateTime	Temperature	Illumination	Cage
2020-03-16 20:49:49	25	0	2
2020-03-16 20:50:49	24.6	0	1
2020-03-16 20:50:49	25	0	2
2020-03-16 20:51:49	24.6	0	1
2020-03-16 20:51:49	25	0	2
2020-03-16 20:52:49	24.2	0	1
2020-03-16 20:52:49	25	0	2
2020-03-16 20:53:49	24.2	0	1
2020-03-16 20:53:49	25	0	2
2020-03-16 20:54:49	24.6	0	1
2020-03-16 20:54:49	25	0	2
2020-03-16 20:55:49	24.6	0	1
2020-03-16 20:55:49	25	0	2
2020-03-16 20:56:49	24.6	0	1
2020-03-16 20:56:49	25	0	2
2020-03-16 20:57:49	24.6	0	1
2020-03-16 20:57:49	25	0	2
2020-03-16 20:58:49	24.2	0	1
2020-03-16 20:58:49	25	0	2
2020-03-16 20:59:49	24.2	0	1
2020-03-16 20:59:49	25	0	2
2020-03-16 21:00:49	24.2	0	1
2020-03-16 21:00:49	25	0	2
2020-03-16 21:01:49	24.6	0	1
2020-03-16 21:01:49	25	0	2
2020-03-16 21:02:49	24.2	0	1
2020-03-16 21:02:49	25	0	2
2020-03-16 21:03:49	24.2	0	1
2020-03-16 21:03:49	25	0	2
2020-03-16 21:04:49	24.6	0	1
2020-03-16 21:04:49	25	0	2
2020-03-16 21:05:49	24.2	0	1
2020-03-16 21:05:49	25	0	2
2020-03-16 21:06:49	24.6	0	1
2020-03-16 21:06:49	25	0	2
2020-03-16 21:07:49	24.6	0	1
2020-03-16 21:07:49	25	0	2
2020-03-16 21:08:49	24.2	0	1
2020-03-16 21:08:49	25	0	2
2020-03-16 21:09:49	24.6	0	1
2020-03-16 21:09:49	25	0	2
2020-03-16 21:10:49	24.2	0	1
2020-03-16 21:10:49	25	0	2
2020-03-16 21:11:49	24.6	0	1
2020-03-16 21:11:49	25	0	2
2020-03-16 21:12:49	24.2	0	1
2020-03-16 21:12:49	25	0	2
2020-03-16 21:13:49	24.2	0	1
2020-03-16 21:13:49	25	0	2
2020-03-16 21:14:49	24.2	0	1
2020-03-16 21:14:49	25	0	2
2020-03-16 21:15:49	24.2	0	1
2020-03-16 21:15:49	25	0	2
2020-03-16 21:16:49	24.2	0	1
2020-03-16 21:16:49	25	0	2
2020-03-16 21:17:49	24.6	0	1
2020-03-16 21:17:49	25	0	2
2020-03-16 21:18:49	24.2	0	1
2020-03-16 21:18:49	25	0	2
2020-03-16 21:19:49	24.2	0	1
2020-03-16 21:19:49	25	0	2
2020-03-16 21:20:49	24.6	0	1
2020-03-16 21:20:49	25	0	2
2020-03-16 21:21:49	24.2	0	1
2020-03-16 21:21:49	25	0	2
2020-03-16 21:22:49	24.2	0	1
2020-03-16 21:22:49	25	0	2
2020-03-16 21:23:49	24.2	0	1
2020-03-16 21:23:49	25	0	2
2020-03-16 21:24:49	24.2	0	1
2020-03-16 21:24:49	25	0	2
2020-03-16 21:25:49	24.2	0	1
2020-03-16 21:25:49	25	0	2
2020-03-16 21:26:49	24.2	0	1
2020-03-16 21:26:49	25	0	2
2020-03-16 21:27:49	24.6	0	1
2020-03-16 21:27:49	25	0	2
2020-03-16 21:28:49	24.2	0	1
2020-03-16 21:28:49	25	0	2
2020-03-16 21:29:49	24.2	0	1
2020-03-16 21:29:49	25	0	2
2020-03-16 21:30:49	24.2	0	1
2020-03-16 21:30:49	25	0	2
2020-03-16 21:31:49	24.6	0	1
2020-03-16 21:31:49	25	0	2
2020-03-16 21:32:49	24.2	0	1
2020-03-16 21:32:49	25	0	2
2020-03-16 21:33:49	24.2	0	1
2020-03-16 21:33:49	24.6	0	2
